college_name,city,state,type,course,branch,nirf_rank,avg_package,jee_cutoff
Andhra Loyola College,Vijayawada,Andhra Pradesh,Govt,B.Sc,B.Sc Biology (Hons.),274,3.2,92537
Andhra Loyola College,Vijayawada,Andhra Pradesh,Govt,B.Sc,B.Sc Computer Science,274,4.9,104939
Sri Venkateswara University,Tirupati,Andhra Pradesh,Govt,B.Tech,Instrumentation Engineering,276,3.2,127147
Sri Venkateswara University,Tirupati,Andhra Pradesh,Govt,B.Tech,Mechanical Engineering,276,4.3,101144
Sri Venkateswara University,Tirupati,Andhra Pradesh,Govt,B.Tech,Production Engineering,276,3.0,88487
Sri Venkateswara University,Tirupati,Andhra Pradesh,Govt,B.Tech,Industrial Engineering,276,4.2,98086
Sri Venkateswara University,Tirupati,Andhra Pradesh,Govt,B.Sc,B.Sc Chemistry (Hons.),276,3.9,126046
Sri Venkateswara University,Tirupati,Andhra Pradesh,Govt,B.Sc,B.Sc Computer Science,276,4.3,102255
Acharya Nagarjuna University,Guntur,Andhra Pradesh,Govt,B.Tech,Biotechnology,278,3.2,129979
Acharya Nagarjuna University,Guntur,Andhra Pradesh,Govt,B.Tech,Textile Engineering,278,4.5,115363
Acharya Nagarjuna University,Guntur,Andhra Pradesh,Govt,B.Tech,Mining Engineering,278,2.8,128515
Acharya Nagarjuna University,Guntur,Andhra Pradesh,Govt,B.Tech,Industrial Engineering,278,2.9,109921
Acharya Nagarjuna University,Guntur,Andhra Pradesh,Govt,B.Sc,B.Sc Physics (Hons.),278,4.4,94993
Acharya Nagarjuna University,Guntur,Andhra Pradesh,Govt,B.Sc,B.Sc Chemistry (Hons.),278,5.0,81094
Osmania University,Hyderabad,Telangana,Govt,B.Tech,Artificial Intelligence & Machine Learning,280,6.0,53369
Osmania University,Hyderabad,Telangana,Govt,B.Tech,Mechanical Engineering,280,3.4,64234
Osmania University,Hyderabad,Telangana,Govt,B.Tech,Information Technology,280,3.4,69661
Osmania University,Hyderabad,Telangana,Govt,B.Tech,Data Science,280,5.7,96887
Osmania University,Hyderabad,Telangana,Govt,B.Sc,B.Sc Computer Science,280,3.1,110972
Kakatiya University,Warangal,Telangana,Govt,B.Tech,Information Technology,282,6.9,91649
Kakatiya University,Warangal,Telangana,Govt,B.Tech,Biomedical Engineering,282,4.9,100980
Kakatiya University,Warangal,Telangana,Govt,B.Tech,Production Engineering,282,2.5,67051
Kakatiya University,Warangal,Telangana,Govt,B.Tech,Industrial Engineering,282,3.0,92943
Kakatiya University,Warangal,Telangana,Govt,B.Sc,B.Sc Biology (Hons.),282,4.4,108200
Kakatiya University,Warangal,Telangana,Govt,B.Sc,B.Sc Chemistry (Hons.),282,4.4,85751
Gulbarga University,Kalaburagi,Karnataka,Govt,B.Tech,Chemical Engineering,284,3.0,69760
Gulbarga University,Kalaburagi,Karnataka,Govt,B.Tech,Data Science,284,5.9,51389
Gulbarga University,Kalaburagi,Karnataka,Govt,B.Tech,Instrumentation Engineering,284,3.4,75643
Gulbarga University,Kalaburagi,Karnataka,Govt,B.Tech,Civil Engineering,284,3.2,116165
Gulbarga University,Kalaburagi,Karnataka,Govt,B.Sc,B.Sc Mathematics (Hons.),284,4.0,81093
Gulbarga University,Kalaburagi,Karnataka,Govt,B.Sc,B.Sc Chemistry (Hons.),284,2.5,93425
Karnatak University,Dharwad,Karnataka,Govt,B.Tech,Instrumentation Engineering,286,4.0,102287
Karnatak University,Dharwad,Karnataka,Govt,B.Tech,Mechanical Engineering,286,3.7,99472
Karnatak University,Dharwad,Karnataka,Govt,B.Tech,Information Technology,286,5.2,77530
Karnatak University,Dharwad,Karnataka,Govt,B.Tech,Production Engineering,286,4.5,69552
Karnatak University,Dharwad,Karnataka,Govt,B.Sc,B.Sc Mathematics (Hons.),286,3.8,84100
Karnatak University,Dharwad,Karnataka,Govt,B.Sc,B.Sc Chemistry (Hons.),286,2.9,126209
Kuvempu University,Shivamogga,Karnataka,Govt,B.Tech,Textile Engineering,288,3.1,105796
Kuvempu University,Shivamogga,Karnataka,Govt,B.Tech,Automobile Engineering,288,4.2,87964
Kuvempu University,Shivamogga,Karnataka,Govt,B.Tech,Biomedical Engineering,288,3.4,103393
Kuvempu University,Shivamogga,Karnataka,Govt,B.Tech,Electronics & Communication Engineering,288,4.9,88632
Kuvempu University,Shivamogga,Karnataka,Govt,B.Sc,B.Sc Computer Science,288,2.8,61153
Kuvempu University,Shivamogga,Karnataka,Govt,B.Sc,B.Sc Biology (Hons.),288,3.6,105351
Bangalore University,Bengaluru,Karnataka,Govt,B.Tech,Automobile Engineering,290,4.8,109987
Bangalore University,Bengaluru,Karnataka,Govt,B.Tech,Aerospace Engineering,290,3.5,74860
Bangalore University,Bengaluru,Karnataka,Govt,B.Tech,Information Technology,290,5.9,75404
Bangalore University,Bengaluru,Karnataka,Govt,B.Tech,Cyber Security,290,6.6,41619
Bangalore University,Bengaluru,Karnataka,Govt,B.Sc,B.Sc Mathematics (Hons.),290,2.6,123806
Bangalore University,Bengaluru,Karnataka,Govt,B.Sc,B.Sc Biology (Hons.),290,3.3,85232
Mysore University,Mysuru,Karnataka,Govt,B.Tech,Electronics & Communication Engineering,292,3.0,68581
Mysore University,Mysuru,Karnataka,Govt,B.Tech,Electrical Engineering,292,4.7,87941
Mysore University,Mysuru,Karnataka,Govt,B.Tech,Civil Engineering,292,4.6,115601
Mysore University,Mysuru,Karnataka,Govt,B.Tech,Computer Science & Engineering,292,5.2,53472
Mysore University,Mysuru,Karnataka,Govt,B.Sc,B.Sc Biology (Hons.),292,2.6,80152
Mysore University,Mysuru,Karnataka,Govt,B.Sc,B.Sc Physics (Hons.),292,2.6,103478
Sambalpur University,Sambalpur,Odisha,Govt,B.Tech,Electronics & Communication Engineering,294,3.9,69232
Sambalpur University,Sambalpur,Odisha,Govt,B.Tech,Information Technology,294,6.6,54918
Sambalpur University,Sambalpur,Odisha,Govt,B.Tech,Civil Engineering,294,3.5,113429
Sambalpur University,Sambalpur,Odisha,Govt,B.Tech,Artificial Intelligence & Machine Learning,294,4.6,81301
Sambalpur University,Sambalpur,Odisha,Govt,B.Sc,B.Sc Mathematics (Hons.),294,4.2,111052
Sambalpur University,Sambalpur,Odisha,Govt,B.Sc,B.Sc Physics (Hons.),294,4.1,60773
Fakir Mohan University,Balasore,Odisha,Govt,B.Tech,Automobile Engineering,296,4.8,106884
Fakir Mohan University,Balasore,Odisha,Govt,B.Tech,Electronics & Communication Engineering,296,3.2,73911
Fakir Mohan University,Balasore,Odisha,Govt,B.Tech,Information Technology,296,4.2,84949
Fakir Mohan University,Balasore,Odisha,Govt,B.Tech,Production Engineering,296,3.2,71338
Fakir Mohan University,Balasore,Odisha,Govt,B.Sc,B.Sc Biology (Hons.),296,4.6,111788
Fakir Mohan University,Balasore,Odisha,Govt,B.Sc,B.Sc Computer Science,296,3.7,64039
Ravenshaw University,Cuttack,Odisha,Govt,B.Tech,Textile Engineering,298,4.9,98663
Ravenshaw University,Cuttack,Odisha,Govt,B.Tech,Aerospace Engineering,298,3.2,78884
Ravenshaw University,Cuttack,Odisha,Govt,B.Tech,Mechanical Engineering,298,4.9,108906
Ravenshaw University,Cuttack,Odisha,Govt,B.Tech,Biomedical Engineering,298,3.9,61461
Ravenshaw University,Cuttack,Odisha,Govt,B.Sc,B.Sc Computer Science,298,2.6,76152
Ravenshaw University,Cuttack,Odisha,Govt,B.Sc,B.Sc Chemistry (Hons.),298,3.8,111653
West Bengal State University,Kolkata,West Bengal,Govt,B.Tech,Electronics & Communication Engineering,300,3.5,87752
West Bengal State University,Kolkata,West Bengal,Govt,B.Tech,Data Science,300,6.4,82331
West Bengal State University,Kolkata,West Bengal,Govt,B.Tech,Chemical Engineering,300,2.9,78671
West Bengal State University,Kolkata,West Bengal,Govt,B.Tech,Biotechnology,300,4.0,88939
West Bengal State University,Kolkata,West Bengal,Govt,B.Sc,B.Sc Mathematics (Hons.),300,3.0,75023
West Bengal State University,Kolkata,West Bengal,Govt,B.Sc,B.Sc Chemistry (Hons.),300,4.6,67128
Calcutta University,Kolkata,West Bengal,Govt,B.Tech,Textile Engineering,302,4.2,98096
Calcutta University,Kolkata,West Bengal,Govt,B.Tech,Instrumentation Engineering,302,2.7,92858
Calcutta University,Kolkata,West Bengal,Govt,B.Tech,Automobile Engineering,302,4.9,123857
Calcutta University,Kolkata,West Bengal,Govt,B.Tech,Electronics & Communication Engineering,302,2.8,106810
Calcutta University,Kolkata,West Bengal,Govt,B.Sc,B.Sc Chemistry (Hons.),302,4.0,97373
Calcutta University,Kolkata,West Bengal,Govt,B.Sc,B.Sc Physics (Hons.),302,3.3,85362
Burdwan University,Burdwan,West Bengal,Govt,B.Tech,Instrumentation Engineering,304,4.5,107774
Burdwan University,Burdwan,West Bengal,Govt,B.Tech,Cyber Security,304,3.7,68069
Burdwan University,Burdwan,West Bengal,Govt,B.Tech,Data Science,304,4.0,60526
Burdwan University,Burdwan,West Bengal,Govt,B.Tech,Mechanical Engineering,304,4.3,89035
Burdwan University,Burdwan,West Bengal,Govt,B.Sc,B.Sc Biology (Hons.),304,2.8,107118
Burdwan University,Burdwan,West Bengal,Govt,B.Sc,B.Sc Mathematics (Hons.),304,4.7,103458
North Bengal University,Siliguri,West Bengal,Govt,B.Tech,Instrumentation Engineering,306,3.9,123828
North Bengal University,Siliguri,West Bengal,Govt,B.Tech,Automobile Engineering,306,4.1,83038
North Bengal University,Siliguri,West Bengal,Govt,B.Tech,Biotechnology,306,4.6,70744
North Bengal University,Siliguri,West Bengal,Govt,B.Tech,Data Science,306,6.3,96276
North Bengal University,Siliguri,West Bengal,Govt,B.Sc,B.Sc Computer Science,306,4.3,94502
North Bengal University,Siliguri,West Bengal,Govt,B.Sc,B.Sc Chemistry (Hons.),306,4.3,70022
Vidyasagar University,Midnapore,West Bengal,Govt,B.Tech,Computer Science & Engineering,308,5.4,90410
Vidyasagar University,Midnapore,West Bengal,Govt,B.Tech,Petroleum Engineering,308,3.9,64804
Vidyasagar University,Midnapore,West Bengal,Govt,B.Tech,Automobile Engineering,308,4.1,121879
Vidyasagar University,Midnapore,West Bengal,Govt,B.Tech,Biomedical Engineering,308,3.4,79481
Vidyasagar University,Midnapore,West Bengal,Govt,B.Sc,B.Sc Chemistry (Hons.),308,3.7,77548
Vidyasagar University,Midnapore,West Bengal,Govt,B.Sc,B.Sc Mathematics (Hons.),308,2.7,126900
MAKAUT,Kolkata,West Bengal,Govt,B.Tech,Biotechnology,310,4.4,81737
MAKAUT,Kolkata,West Bengal,Govt,B.Tech,Petroleum Engineering,310,3.6,78398
MAKAUT,Kolkata,West Bengal,Govt,B.Tech,Computer Science & Engineering,310,5.3,51740
MAKAUT,Kolkata,West Bengal,Govt,B.Tech,Aerospace Engineering,310,4.3,79162
MAKAUT,Kolkata,West Bengal,Govt,B.Sc,B.Sc Biology (Hons.),310,3.0,65297
MAKAUT,Kolkata,West Bengal,Govt,B.Sc,B.Sc Mathematics (Hons.),310,3.1,123916
Lovely Professional University,Jalandhar,Punjab,Private,B.Tech,Mechanical Engineering,83,6.7,11402
Lovely Professional University,Jalandhar,Punjab,Private,B.Tech,Civil Engineering,83,7.6,26970
Lovely Professional University,Jalandhar,Punjab,Private,B.Tech,Electrical Engineering,83,5.6,21837
Lovely Professional University,Jalandhar,Punjab,Private,BBA/Commerce,BBA Human Resource,83,7.9,11307
Lovely Professional University,Jalandhar,Punjab,Private,BBA/Commerce,BBA,83,4.4,20619
Amity University Lucknow,Lucknow,Uttar Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,113,5.9,26393
Amity University Lucknow,Lucknow,Uttar Pradesh,Private,B.Tech,Mechanical Engineering,113,4.1,49806
Amity University Lucknow,Lucknow,Uttar Pradesh,Private,B.Tech,Data Science,113,6.6,20101
Amity University Lucknow,Lucknow,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,113,4.2,58840
Amity University Lucknow,Lucknow,Uttar Pradesh,Private,BBA/Commerce,BBA,113,4.5,47612
Amity University Mumbai,Mumbai,Maharashtra,Private,B.Tech,Aerospace Engineering,116,3.5,53829
Amity University Mumbai,Mumbai,Maharashtra,Private,B.Tech,Computer Science & Engineering,116,6.6,20052
Amity University Mumbai,Mumbai,Maharashtra,Private,B.Tech,Electronics & Communication Engineering,116,3.6,43403
Amity University Mumbai,Mumbai,Maharashtra,Private,BBA/Commerce,BBA Finance,116,4.8,48738
Amity University Mumbai,Mumbai,Maharashtra,Private,BBA/Commerce,BBA,116,5.0,32754
Amity University Jaipur,Jaipur,Rajasthan,Private,B.Tech,Chemical Engineering,117,5.0,56556
Amity University Jaipur,Jaipur,Rajasthan,Private,B.Tech,Civil Engineering,117,3.6,56393
Amity University Jaipur,Jaipur,Rajasthan,Private,B.Tech,Information Technology,117,7.2,25567
Amity University Jaipur,Jaipur,Rajasthan,Private,BBA/Commerce,BBA Human Resource,117,3.1,40969
Amity University Jaipur,Jaipur,Rajasthan,Private,BBA/Commerce,BBA,117,4.8,62584
Bennett University,Greater Noida,Uttar Pradesh,Private,B.Tech,Electronics & Communication Engineering,123,3.4,62504
Bennett University,Greater Noida,Uttar Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,123,5.3,25901
Bennett University,Greater Noida,Uttar Pradesh,Private,B.Tech,Computer Science & Engineering,123,6.6,26798
Bennett University,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,123,4.9,61936
Bennett University,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,123,5.5,68368
Galgotias University,Greater Noida,Uttar Pradesh,Private,B.Tech,Information Technology,130,8.3,45894
Galgotias University,Greater Noida,Uttar Pradesh,Private,B.Tech,Electrical Engineering,130,3.7,36178
Galgotias University,Greater Noida,Uttar Pradesh,Private,B.Tech,Aerospace Engineering,130,4.8,51920
Galgotias University,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,130,4.5,68230
Galgotias University,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,130,5.2,35991
Noida International University,Greater Noida,Uttar Pradesh,Private,B.Tech,Civil Engineering,135,4.1,40061
Noida International University,Greater Noida,Uttar Pradesh,Private,B.Tech,Aerospace Engineering,135,3.3,33664
Noida International University,Greater Noida,Uttar Pradesh,Private,B.Tech,Information Technology,135,6.6,28261
Noida International University,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,135,3.3,64682
Noida International University,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA,135,5.7,56186
Sharda University,Greater Noida,Uttar Pradesh,Private,B.Tech,Data Science,140,6.4,21107
Sharda University,Greater Noida,Uttar Pradesh,Private,B.Tech,Computer Science & Engineering,140,8.5,23541
Sharda University,Greater Noida,Uttar Pradesh,Private,B.Tech,Information Technology,140,8.5,15078
Sharda University,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,140,4.1,52569
Sharda University,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,140,5.1,27846
GLA University,Mathura,Uttar Pradesh,Private,B.Tech,Chemical Engineering,145,4.1,49984
GLA University,Mathura,Uttar Pradesh,Private,B.Tech,Electrical Engineering,145,3.3,62756
GLA University,Mathura,Uttar Pradesh,Private,B.Tech,Aerospace Engineering,145,3.8,33774
GLA University,Mathura,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,145,4.8,43564
GLA University,Mathura,Uttar Pradesh,Private,BBA/Commerce,BBA,145,4.2,60633
IFTM University,Moradabad,Uttar Pradesh,Private,B.Tech,Electrical Engineering,150,4.6,62878
IFTM University,Moradabad,Uttar Pradesh,Private,B.Tech,Computer Science & Engineering,150,4.0,49063
IFTM University,Moradabad,Uttar Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,150,7.4,28462
IFTM University,Moradabad,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,150,3.3,48741
IFTM University,Moradabad,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,150,5.0,52923
Teerthanker Mahaveer University,Moradabad,Uttar Pradesh,Private,B.Tech,Mechanical Engineering,155,4.1,62006
Teerthanker Mahaveer University,Moradabad,Uttar Pradesh,Private,B.Tech,Data Science,155,9.0,33059
Teerthanker Mahaveer University,Moradabad,Uttar Pradesh,Private,B.Tech,Chemical Engineering,155,5.3,51047
Teerthanker Mahaveer University,Moradabad,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,155,4.4,61540
Teerthanker Mahaveer University,Moradabad,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,155,4.7,49262
Invertis University,Bareilly,Uttar Pradesh,Private,B.Tech,Aerospace Engineering,160,4.0,62856
Invertis University,Bareilly,Uttar Pradesh,Private,B.Tech,Mechanical Engineering,160,5.2,51091
Invertis University,Bareilly,Uttar Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,160,7.7,22804
Invertis University,Bareilly,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,160,3.3,35603
Invertis University,Bareilly,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,160,4.2,58314
Babu Banarasi Das University,Lucknow,Uttar Pradesh,Private,B.Tech,Civil Engineering,165,4.2,35534
Babu Banarasi Das University,Lucknow,Uttar Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,165,8.0,15346
Babu Banarasi Das University,Lucknow,Uttar Pradesh,Private,B.Tech,Computer Science & Engineering,165,6.4,24524
Babu Banarasi Das University,Lucknow,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,165,3.8,29199
Babu Banarasi Das University,Lucknow,Uttar Pradesh,Private,BBA/Commerce,BBA,165,3.2,49303
Sri Ramswaroop Memorial University,Lucknow,Uttar Pradesh,Private,B.Tech,Computer Science & Engineering,170,5.4,49144
Sri Ramswaroop Memorial University,Lucknow,Uttar Pradesh,Private,B.Tech,Chemical Engineering,170,3.2,64155
Sri Ramswaroop Memorial University,Lucknow,Uttar Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,170,7.2,26486
Sri Ramswaroop Memorial University,Lucknow,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,170,5.6,38219
Sri Ramswaroop Memorial University,Lucknow,Uttar Pradesh,Private,BBA/Commerce,BBA,170,3.9,58957
Integral University,Lucknow,Uttar Pradesh,Private,B.Tech,Computer Science & Engineering,175,7.4,26107
Integral University,Lucknow,Uttar Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,175,5.2,38575
Integral University,Lucknow,Uttar Pradesh,Private,B.Tech,Electrical Engineering,175,5.9,25018
Integral University,Lucknow,Uttar Pradesh,Private,BBA/Commerce,BBA,175,4.1,51177
Integral University,Lucknow,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,175,4.2,50896
Era University,Lucknow,Uttar Pradesh,Private,B.Tech,Electrical Engineering,180,5.8,29496
Era University,Lucknow,Uttar Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,180,7.6,33644
Era University,Lucknow,Uttar Pradesh,Private,B.Tech,Computer Science & Engineering,180,5.7,37812
Era University,Lucknow,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,180,5.9,64738
Era University,Lucknow,Uttar Pradesh,Private,BBA/Commerce,BBA,180,5.8,54803
Rama University,Kanpur,Uttar Pradesh,Private,B.Tech,Data Science,185,6.0,26471
Rama University,Kanpur,Uttar Pradesh,Private,B.Tech,Computer Science & Engineering,185,6.8,21977
Rama University,Kanpur,Uttar Pradesh,Private,B.Tech,Mechanical Engineering,185,3.9,57975
Rama University,Kanpur,Uttar Pradesh,Private,BBA/Commerce,BBA,185,5.6,41888
Rama University,Kanpur,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,185,3.8,62676
CSJM University,Kanpur,Uttar Pradesh,Private,B.Tech,Aerospace Engineering,190,5.3,40943
CSJM University,Kanpur,Uttar Pradesh,Private,B.Tech,Chemical Engineering,190,5.0,55071
CSJM University,Kanpur,Uttar Pradesh,Private,B.Tech,Data Science,190,6.4,16792
CSJM University,Kanpur,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,190,4.9,50078
CSJM University,Kanpur,Uttar Pradesh,Private,BBA/Commerce,BBA,190,5.0,39442
Vivekananda Global University,Jaipur,Rajasthan,Private,B.Tech,Electrical Engineering,195,4.5,48140
Vivekananda Global University,Jaipur,Rajasthan,Private,B.Tech,Civil Engineering,195,5.1,25637
Vivekananda Global University,Jaipur,Rajasthan,Private,B.Tech,Chemical Engineering,195,3.7,42258
Vivekananda Global University,Jaipur,Rajasthan,Private,BBA/Commerce,BBA,195,5.2,69151
Vivekananda Global University,Jaipur,Rajasthan,Private,BBA/Commerce,BBA Finance,195,3.2,47412
Jaipur National University,Jaipur,Rajasthan,Private,B.Tech,Electronics & Communication Engineering,200,3.7,48169
Jaipur National University,Jaipur,Rajasthan,Private,B.Tech,Aerospace Engineering,200,3.8,62598
Jaipur National University,Jaipur,Rajasthan,Private,B.Tech,Civil Engineering,200,5.8,69768
Jaipur National University,Jaipur,Rajasthan,Private,BBA/Commerce,BBA Finance,200,3.7,38085
Jaipur National University,Jaipur,Rajasthan,Private,BBA/Commerce,BBA Human Resource,200,5.6,40863
Poornima University,Jaipur,Rajasthan,Private,B.Tech,Electrical Engineering,205,4.6,92728
Poornima University,Jaipur,Rajasthan,Private,B.Tech,Data Science,205,3.6,63332
Poornima University,Jaipur,Rajasthan,Private,B.Tech,Artificial Intelligence & Machine Learning,205,3.5,46991
Poornima University,Jaipur,Rajasthan,Private,BBA/Commerce,BBA,205,4.0,124574
Poornima University,Jaipur,Rajasthan,Private,BBA/Commerce,BBA Marketing,205,4.6,65539
NIMS University,Jaipur,Rajasthan,Private,B.Tech,Civil Engineering,210,3.7,96009
NIMS University,Jaipur,Rajasthan,Private,B.Tech,Data Science,210,6.7,90086
NIMS University,Jaipur,Rajasthan,Private,B.Tech,Aerospace Engineering,210,3.5,96735
NIMS University,Jaipur,Rajasthan,Private,BBA/Commerce,BBA Finance,210,4.5,128909
NIMS University,Jaipur,Rajasthan,Private,BBA/Commerce,BBA,210,4.8,122694
Manipal University Jaipur,Jaipur,Rajasthan,Private,B.Tech,Computer Science & Engineering,215,6.4,65802
Manipal University Jaipur,Jaipur,Rajasthan,Private,B.Tech,Artificial Intelligence & Machine Learning,215,3.7,90849
Manipal University Jaipur,Jaipur,Rajasthan,Private,B.Tech,Civil Engineering,215,4.2,75776
Manipal University Jaipur,Jaipur,Rajasthan,Private,BBA/Commerce,BBA Human Resource,215,2.5,61103
Manipal University Jaipur,Jaipur,Rajasthan,Private,BBA/Commerce,BBA Finance,215,3.4,87623
Suresh Gyan Vihar University,Jaipur,Rajasthan,Private,B.Tech,Information Technology,220,6.4,80159
Suresh Gyan Vihar University,Jaipur,Rajasthan,Private,B.Tech,Civil Engineering,220,3.9,84530
